Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
14.01.2009 12:20:00,986.92,-3.97,270.2,-8.78,69.03,4.55,3.14,1.41,1.98,3.18,1275.66,0.5,0.88,191.4
14.01.2009 12:30:00,986.87,-4.01,270.17,-8.61,70.2,4.53,3.18,1.35,2.01,3.23,1275.77,0.73,1.13,190.4
14.01.2009 12:40:00,986.81,-3.5,270.68,-8.24,69.53,4.71,3.28,1.44,2.07,3.32,1273.23,0.67,1.5,198.9
14.01.2009 12:50:00,986.79,-1.94,272.25,-7.52,65.44,5.3,3.47,1.83,2.19,3.51,1265.78,0.46,1.25,148.4
14.01.2009 13:00:00,986.63,-0.74,273.47,-7.37,60.61,5.78,3.51,2.28,2.21,3.55,1259.99,0.64,1.25,112.9
14.01.2009 13:10:00,986.47,-0.43,273.8,-7.27,59.66,5.92,3.53,2.39,2.23,3.58,1258.3,0.45,1,112.4
14.01.2009 13:20:00,986.45,-0.42,273.81,-7.4,59.08,5.92,3.5,2.42,2.21,3.55,1258.27,0.63,1.25,153.1
14.01.2009 13:30:00,986.43,-0.57,273.66,-7.32,60.1,5.86,3.52,2.34,2.22,3.57,1258.93,0.68,1.38,114.2
14.01.2009 13:40:00,986.5,-1.47,272.75,-7.73,62.16,5.48,3.41,2.07,2.15,3.45,1263.24,0.64,1.5,87
14.01.2009 13:50:00,986.54,-1.94,272.27,-7.71,64.47,5.3,3.41,1.88,2.16,3.46,1265.48,0.67,1.38,73
14.01.2009 14:00:00,986.54,-1.99,272.23,-7.53,65.59,5.28,3.46,1.82,2.19,3.51,1265.66,0.53,1.25,138.1
14.01.2009 14:10:00,986.57,-1.58,272.63,-7.44,64.13,5.44,3.49,1.95,2.2,3.54,1263.79,0.4,1,165.5
14.01.2009 14:20:00,986.65,-1.48,272.72,-7.44,63.65,5.48,3.49,1.99,2.2,3.53,1263.46,0.44,1,113.6
14.01.2009 14:30:00,986.75,-1.35,272.85,-7.18,64.3,5.53,3.56,1.98,2.25,3.61,1262.9,0.43,0.88,125.7
14.01.2009 14:40:00,986.72,-1.46,272.74,-7.15,64.98,5.49,3.57,1.92,2.25,3.61,1263.38,0.68,1.25,204.6
14.01.2009 14:50:00,986.67,-1.74,272.47,-7.3,65.58,5.38,3.53,1.85,2.23,3.57,1264.64,0.45,0.75,205.8
14.01.2009 15:00:00,986.75,-1.69,272.51,-7.35,65.1,5.39,3.51,1.88,2.22,3.56,1264.54,0.45,0.88,225.5
14.01.2009 15:10:00,986.76,-1.61,272.58,-7.39,64.52,5.43,3.5,1.92,2.21,3.55,1264.19,0.69,0.88,221.2
14.01.2009 15:20:00,986.79,-1.47,272.73,-7.25,64.56,5.48,3.54,1.94,2.23,3.59,1263.55,0.91,1.38,211.8
14.01.2009 15:30:00,986.79,-1.4,272.79,-6.87,66.12,5.51,3.64,1.87,2.3,3.69,1263.17,0.76,1.38,228.3
14.01.2009 15:40:00,986.8,-1.27,272.93,-6.66,66.54,5.57,3.7,1.86,2.34,3.75,1262.53,0.75,1.25,202.5
14.01.2009 15:50:00,986.96,-1.23,272.96,-6.61,66.63,5.58,3.72,1.86,2.35,3.77,1262.55,0.46,1.13,172.6
14.01.2009 16:00:00,987.03,-1.13,273.04,-6.56,66.41,5.62,3.73,1.89,2.36,3.78,1262.19,0.55,1.13,163.3
14.01.2009 16:10:00,987.1,-1.25,272.92,-6.58,66.86,5.57,3.73,1.85,2.35,3.78,1262.82,0.65,1.5,170.3
14.01.2009 16:20:00,987.18,-1.48,272.69,-6.88,66.45,5.48,3.64,1.84,2.3,3.69,1264.02,0.71,1.13,149.4
14.01.2009 16:30:00,987.31,-1.58,272.58,-6.74,67.69,5.44,3.68,1.76,2.32,3.73,1264.64,0.61,1.13,180.3
14.01.2009 16:40:00,987.45,-1.63,272.51,-6.66,68.37,5.42,3.71,1.71,2.34,3.75,1265.05,0.57,1.25,188.3
14.01.2009 16:50:00,987.4,-1.42,272.73,-6.4,68.68,5.5,3.78,1.72,2.39,3.83,1263.96,0.36,1,166.2
14.01.2009 17:00:00,987.48,-1.24,272.9,-6.25,68.57,5.58,3.82,1.75,2.41,3.87,1263.21,0.27,0.75,222.5
14.01.2009 17:10:00,987.53,-1.24,272.9,-5.85,70.7,5.58,3.94,1.63,2.49,3.99,1263.22,0.37,0.88,111.3
14.01.2009 17:20:00,987.64,-1.37,272.76,-5.63,72.6,5.52,4.01,1.51,2.53,4.06,1263.93,0.24,0.63,130.7
14.01.2009 17:30:00,987.66,-1.67,272.45,-5.57,74.6,5.4,4.03,1.37,2.54,4.08,1265.37,0.38,1.13,57.5
14.01.2009 17:40:00,987.73,-1.84,272.28,-5.38,76.6,5.34,4.09,1.25,2.58,4.14,1266.2,0.27,0.88,36.81
14.01.2009 17:50:00,987.85,-1.77,272.34,-4.98,78.6,5.36,4.21,1.15,2.66,4.27,1265.99,0.15,0.5,346
14.01.2009 18:00:00,987.97,-1.51,272.59,-4.44,80.3,5.47,4.39,1.08,2.77,4.44,1264.84,0.16,0.5,113.8
14.01.2009 18:10:00,988.08,-1.65,272.45,-4.54,80.5,5.41,4.36,1.06,2.75,4.41,1265.62,0.29,0.88,239.7
14.01.2009 18:20:00,988.14,-1.69,272.4,-4.62,80.3,5.39,4.33,1.06,2.73,4.38,1265.92,0.24,0.75,142.4
14.01.2009 18:30:00,988.23,-1.61,272.47,-4.62,79.8,5.43,4.33,1.1,2.73,4.38,1265.65,0.51,1.5,136.5
14.01.2009 18:40:00,988.32,-1.85,272.22,-4.79,80.2,5.33,4.28,1.06,2.7,4.33,1266.93,0.39,1.13,155.3
14.01.2009 18:50:00,988.39,-1.71,272.36,-4.56,80.8,5.39,4.35,1.03,2.74,4.4,1266.33,0.36,1,178.8
14.01.2009 19:00:00,988.49,-1.72,272.34,-4.7,80,5.38,4.31,1.08,2.71,4.36,1266.53,0.69,1.38,163
14.01.2009 19:10:00,988.57,-1.83,272.22,-4.62,81.1,5.34,4.33,1.01,2.73,4.38,1267.12,0.63,1.25,170
14.01.2009 19:20:00,988.54,-1.84,272.22,-4.42,82.4,5.34,4.4,0.94,2.77,4.45,1267.1,0.68,1.75,172.4
14.01.2009 19:30:00,988.7,-1.89,272.16,-4.4,82.8,5.32,4.4,0.91,2.77,4.45,1267.52,0.8,1.25,168.4
14.01.2009 19:40:00,988.85,-1.9,272.14,-4.19,84.2,5.31,4.47,0.84,2.82,4.52,1267.72,0.56,1.88,159
14.01.2009 19:50:00,988.91,-1.74,272.29,-3.83,85.5,5.38,4.6,0.78,2.9,4.65,1267,0.91,1.75,137.1
14.01.2009 20:00:00,988.98,-1.69,272.34,-3.8,85.4,5.4,4.61,0.79,2.9,4.66,1266.84,0.91,1.88,139.9
14.01.2009 20:10:00,988.98,-1.6,272.42,-3.64,85.9,5.43,4.67,0.77,2.94,4.72,1266.41,0.77,1.5,154.5
14.01.2009 20:20:00,988.99,-1.57,272.46,-3.67,85.5,5.44,4.65,0.79,2.93,4.71,1266.27,1.1,1.88,130.7
14.01.2009 20:30:00,989.08,-1.47,272.55,-3.21,87.8,5.49,4.82,0.67,3.03,4.87,1265.84,0.92,2.13,144.9
14.01.2009 20:40:00,989.08,-1.18,272.83,-2.83,88.5,5.6,4.96,0.64,3.12,5.01,1264.45,1.02,1.75,147.9
14.01.2009 20:50:00,989.1,-1.23,272.79,-2.95,88,5.58,4.91,0.67,3.1,4.97,1264.71,0.94,2,139.7
14.01.2009 21:00:00,989.15,-1.1,272.91,-2.75,88.5,5.63,4.99,0.65,3.14,5.04,1264.17,0.35,1,180.2
14.01.2009 21:10:00,989.24,-0.85,273.15,-2.38,89.3,5.74,5.13,0.61,3.23,5.18,1263.03,0.65,1.5,186.6
14.01.2009 21:20:00,989.29,-0.59,273.41,-2.04,89.9,5.85,5.26,0.59,3.31,5.31,1261.85,1.11,2.13,137.8
14.01.2009 21:30:00,989.36,-0.51,273.49,-1.96,89.8,5.89,5.29,0.6,3.33,5.34,1261.51,0.45,0.88,126.1
14.01.2009 21:40:00,989.38,-0.39,273.6,-1.88,89.6,5.93,5.32,0.62,3.35,5.37,1261.01,0.33,0.88,110.9
14.01.2009 21:50:00,989.48,-0.24,273.75,-1.68,89.9,6,5.4,0.61,3.4,5.45,1260.37,0.12,0.63,62.51
14.01.2009 22:00:00,989.51,0.07,274.06,-1.42,89.6,6.14,5.5,0.64,3.47,5.56,1258.93,0.35,1.63,103.6
14.01.2009 22:10:00,989.61,0.14,274.11,-1.44,89.1,6.17,5.5,0.67,3.46,5.55,1258.77,0.34,0.88,64.63
14.01.2009 22:20:00,989.61,0.11,274.09,-1.4,89.5,6.16,5.51,0.65,3.47,5.57,1258.89,0.86,2.13,15.89
14.01.2009 22:30:00,989.71,0.22,274.19,-1.28,89.6,6.21,5.56,0.65,3.5,5.62,1258.48,0.66,2.13,330.4
14.01.2009 22:40:00,989.75,0.34,274.31,-1.19,89.4,6.26,5.6,0.66,3.53,5.66,1257.95,1.1,2.13,265.2
14.01.2009 22:50:00,989.83,0.43,274.39,-1.15,89.1,6.3,5.61,0.69,3.54,5.67,1257.65,0.92,2.38,198.1
14.01.2009 23:00:00,989.86,0.37,274.33,-1.24,88.9,6.27,5.58,0.7,3.51,5.64,1257.97,0.95,2.75,212.6
14.01.2009 23:10:00,989.91,0.23,274.19,-1.4,88.7,6.21,5.51,0.7,3.47,5.57,1258.71,0.75,1.63,143.8
14.01.2009 23:20:00,989.98,0.16,274.1,-1.4,89.2,6.18,5.51,0.67,3.47,5.57,1259.15,0.85,2.25,189.2
14.01.2009 23:30:00,990.07,0.23,274.17,-1.22,89.9,6.21,5.58,0.63,3.52,5.64,1258.89,1.13,2.13,211
14.01.2009 23:40:00,990.09,0.3,274.24,-1.07,90.5,6.24,5.65,0.59,3.56,5.7,1258.57,1.19,1.88,230.8
14.01.2009 23:50:00,990.18,0.37,274.3,-0.95,90.8,6.27,5.7,0.58,3.59,5.75,1258.34,1.56,3.13,237
15.01.2009 00:00:00,990.2,0.44,274.37,-0.9,90.7,6.3,5.72,0.59,3.6,5.78,1258.04,1.58,3.25,221.1
15.01.2009 00:10:00,990.27,0.5,274.42,-0.84,90.7,6.33,5.74,0.59,3.62,5.8,1257.83,1.57,3,220.1
15.01.2009 00:20:00,990.4,0.47,274.39,-0.91,90.4,6.32,5.72,0.61,3.6,5.77,1258.12,1.06,1.75,152.4
15.01.2009 00:30:00,990.47,0.31,274.22,-1.12,90.1,6.25,5.63,0.62,3.54,5.68,1259.03,0.86,1.5,135.9
15.01.2009 00:40:00,990.47,0.21,274.12,-1.17,90.4,6.2,5.61,0.6,3.53,5.66,1259.46,0.9,1.63,214.5
15.01.2009 00:50:00,990.47,0.39,274.3,-0.89,91.1,6.28,5.72,0.56,3.6,5.78,1258.6,0.82,2.38,203.9
15.01.2009 01:00:00,990.47,0.57,274.48,-0.65,91.5,6.37,5.83,0.54,3.67,5.88,1257.71,1.26,2.75,225.8
15.01.2009 01:10:00,990.51,0.68,274.59,-0.56,91.4,6.42,5.86,0.55,3.69,5.92,1257.25,1,1.63,207
15.01.2009 01:20:00,990.59,0.66,274.56,-0.61,91.2,6.41,5.84,0.56,3.68,5.9,1257.47,0.64,1.13,197.5
15.01.2009 01:30:00,990.67,0.59,274.49,-0.69,91.1,6.38,5.81,0.57,3.66,5.86,1257.88,0.46,1.5,222.3
15.01.2009 01:40:00,990.76,0.59,274.47,-0.66,91.3,6.37,5.82,0.55,3.66,5.87,1258.01,0.57,2.13,117.5
15.01.2009 01:50:00,990.85,0.44,274.32,-0.81,91.3,6.3,5.76,0.55,3.62,5.81,1258.85,0.74,1.63,188.7
15.01.2009 02:00:00,991.03,0.29,274.16,-0.85,92,6.24,5.74,0.5,3.61,5.79,1259.75,0.82,1.63,158.6
15.01.2009 02:10:00,991.14,0.14,273.99,-0.93,92.5,6.17,5.71,0.46,3.59,5.76,1260.61,0.8,1.5,148.5
15.01.2009 02:20:00,991.21,0.03,273.88,-0.93,93.2,6.12,5.71,0.42,3.59,5.76,1261.2,0.49,1.38,156.7
15.01.2009 02:30:00,991.23,0.09,273.94,-0.79,93.8,6.15,5.77,0.38,3.63,5.82,1260.93,0.39,0.88,150.8
15.01.2009 02:40:00,991.31,0.17,274.01,-0.68,94,6.18,5.81,0.37,3.65,5.86,1260.65,0.37,1,152.3
15.01.2009 02:50:00,991.41,0.16,274,-0.67,94.1,6.18,5.82,0.36,3.66,5.87,1260.79,0.06,0.63,159.7
15.01.2009 03:00:00,991.44,0.16,274,-0.65,94.2,6.18,5.82,0.36,3.66,5.87,1260.82,0.42,0.75,232.1
15.01.2009 03:10:00,991.33,0.23,274.07,-0.56,94.4,6.21,5.86,0.35,3.69,5.91,1260.35,0.19,0.63,89.2
15.01.2009 03:20:00,991.34,0.21,274.05,-0.61,94.2,6.2,5.84,0.36,3.67,5.89,1260.47,0.11,0.63,176.2
15.01.2009 03:30:00,991.44,0.16,274,-0.64,94.3,6.18,5.83,0.35,3.66,5.88,1260.82,0.55,1.13,228.6
15.01.2009 03:40:00,991.55,-0.09,273.73,-0.94,94,6.07,5.7,0.36,3.59,5.75,1262.19,1,1.75,123.1
15.01.2009 03:50:00,991.58,-0.3,273.52,-1.04,94.7,5.98,5.66,0.32,3.56,5.71,1263.21,0.71,1.5,151.7
15.01.2009 04:00:00,991.58,-0.35,273.47,-1.05,95,5.95,5.66,0.3,3.56,5.7,1263.44,0.95,1.75,145.1
15.01.2009 04:10:00,991.66,-0.3,273.52,-0.94,95.4,5.98,5.7,0.27,3.58,5.75,1263.29,0.27,0.75,151.9
15.01.2009 04:20:00,991.74,-0.24,273.56,-0.9,95.3,6,5.72,0.28,3.59,5.77,1263.14,0.15,0.5,89.8
15.01.2009 04:30:00,991.82,-0.32,273.48,-0.97,95.3,5.97,5.69,0.28,3.57,5.73,1263.6,0.84,1.75,107.1
15.01.2009 04:40:00,991.82,-0.44,273.36,-1.06,95.5,5.92,5.65,0.27,3.55,5.7,1264.17,0.99,1.38,146.3
15.01.2009 04:50:00,991.93,-0.38,273.41,-0.97,95.8,5.94,5.69,0.25,3.58,5.74,1264.04,0.35,0.75,85.6
15.01.2009 05:00:00,992.01,-0.29,273.5,-0.86,95.9,5.98,5.73,0.25,3.6,5.78,1263.69,0.43,0.88,123
15.01.2009 05:10:00,992.08,-0.16,273.62,-0.72,96,6.04,5.79,0.24,3.64,5.84,1263.15,0.83,1.75,92.7
15.01.2009 05:20:00,992.26,-0.1,273.66,-0.68,95.9,6.06,5.81,0.25,3.65,5.86,1263.1,0.26,0.88,127.1
15.01.2009 05:30:00,992.35,-0.04,273.72,-0.61,95.9,6.09,5.84,0.25,3.67,5.89,1262.89,0.11,0.5,135.6
15.01.2009 05:40:00,992.44,0,273.76,-0.61,95.6,6.11,5.84,0.27,3.67,5.88,1262.83,0.36,1.13,168.9
15.01.2009 05:50:00,992.51,0.03,273.78,-0.6,95.5,6.12,5.85,0.28,3.67,5.89,1262.77,0.32,1,192.2
15.01.2009 06:00:00,992.66,0.05,273.78,-0.61,95.3,6.13,5.84,0.29,3.67,5.88,1262.91,0.25,0.88,194.4
15.01.2009 06:10:00,992.8,0.12,273.85,-0.57,95.1,6.16,5.86,0.3,3.68,5.9,1262.73,1.19,2.13,227.4
15.01.2009 06:20:00,992.82,0.12,273.84,-0.68,94.3,6.16,5.81,0.35,3.65,5.85,1262.78,0.72,1.75,199.2
15.01.2009 06:30:00,992.93,-0.04,273.67,-0.87,94.1,6.09,5.73,0.36,3.6,5.77,1263.71,0.41,1.25,162.3
15.01.2009 06:40:00,992.97,-0.02,273.69,-0.85,94.1,6.1,5.74,0.36,3.6,5.78,1263.65,0.48,1.38,260.8
15.01.2009 06:50:00,993.05,0.08,273.78,-0.77,94,6.14,5.77,0.37,3.62,5.81,1263.29,1.14,1.88,243
15.01.2009 07:00:00,993.01,-0.05,273.66,-0.97,93.5,6.08,5.69,0.4,3.57,5.73,1263.88,0.38,1.25,180.1
15.01.2009 07:10:00,993.05,-0.17,273.54,-1.04,93.8,6.03,5.66,0.37,3.55,5.7,1264.5,0.27,0.75,30.25
15.01.2009 07:20:00,993.15,-0.14,273.56,-0.97,94.1,6.05,5.69,0.36,3.57,5.73,1264.46,0.3,0.75,93.9
15.01.2009 07:30:00,993.17,-0.01,273.69,-0.83,94.2,6.1,5.75,0.35,3.61,5.79,1263.86,0.39,0.75,121
15.01.2009 07:40:00,993.25,-0.04,273.65,-0.91,93.8,6.09,5.71,0.38,3.58,5.75,1264.12,0.2,0.63,120.3
15.01.2009 07:50:00,993.31,-0.13,273.56,-1.02,93.7,6.05,5.67,0.38,3.56,5.71,1264.63,0.3,0.63,167.7
15.01.2009 08:00:00,993.39,-0.01,273.67,-0.86,94,6.1,5.74,0.37,3.6,5.77,1264.16,0.15,0.5,159.9
15.01.2009 08:10:00,993.42,0.01,273.68,-0.85,93.9,6.11,5.74,0.37,3.6,5.78,1264.11,0.61,1.25,179.1
15.01.2009 08:20:00,993.46,0.16,273.83,-0.76,93.5,6.18,5.78,0.4,3.62,5.81,1263.44,0.51,0.88,140.7
15.01.2009 08:30:00,993.5,-0.09,273.58,-1.09,92.9,6.07,5.64,0.43,3.54,5.67,1264.7,0.56,0.75,201.7
15.01.2009 08:40:00,993.5,-0.26,273.41,-1.19,93.4,5.99,5.6,0.4,3.51,5.64,1265.5,0.57,1,159.3
15.01.2009 08:50:00,993.56,-0.25,273.41,-1.1,94,6,5.64,0.36,3.54,5.67,1265.54,0.63,1.13,151
15.01.2009 09:00:00,993.67,0.04,273.69,-0.78,94.2,6.12,5.77,0.36,3.62,5.81,1264.28,0.4,1.25,147.3
15.01.2009 09:10:00,993.75,0.3,273.95,-0.62,93.5,6.24,5.84,0.41,3.66,5.88,1263.11,0.22,0.63,143.2
15.01.2009 09:20:00,993.79,0.36,274.01,-0.74,92.3,6.27,5.79,0.48,3.63,5.82,1262.93,0.43,1,118.8
15.01.2009 09:30:00,993.77,0.27,273.92,-0.9,91.8,6.23,5.72,0.51,3.59,5.75,1263.35,0.78,1.13,142.8
15.01.2009 09:40:00,993.78,0.18,273.83,-0.96,92,6.19,5.69,0.5,3.57,5.73,1263.79,0.31,0.75,123.9
15.01.2009 09:50:00,993.84,0.38,274.02,-0.8,91.8,6.28,5.76,0.51,3.61,5.8,1262.94,0.3,1,132.4
15.01.2009 10:00:00,993.96,0.29,273.92,-0.97,91.2,6.24,5.69,0.55,3.57,5.72,1263.51,1.1,1.75,137.1
15.01.2009 10:10:00,994.08,0.09,273.71,-1.08,91.8,6.15,5.64,0.5,3.54,5.68,1264.63,1.12,1.88,127.8
15.01.2009 10:20:00,994.25,0.15,273.76,-0.95,92.3,6.17,5.7,0.48,3.57,5.73,1264.54,0.7,1.63,126.7
15.01.2009 10:30:00,994.37,0.41,274.01,-0.69,92.3,6.29,5.81,0.48,3.64,5.84,1263.42,0.22,0.75,26.75
15.01.2009 10:40:00,994.4,0.68,274.28,-0.48,91.9,6.42,5.9,0.52,3.7,5.93,1262.19,0.19,0.63,74.7
15.01.2009 10:50:00,994.48,1.13,274.72,-0.23,90.6,6.63,6,0.62,3.76,6.04,1260.17,0.29,0.75,153.1
15.01.2009 11:00:00,994.58,1.33,274.92,-0.32,88.7,6.73,5.97,0.76,3.74,6,1259.37,0.4,0.88,137.1
15.01.2009 11:10:00,994.55,1.36,274.94,-0.5,87.4,6.74,5.89,0.85,3.69,5.92,1259.26,0.79,1.38,188.5
15.01.2009 11:20:00,994.55,1.37,274.96,-0.48,87.4,6.75,5.9,0.85,3.7,5.93,1259.18,0.46,0.88,181.1
15.01.2009 11:30:00,994.56,1.62,275.21,-0.33,86.8,6.87,5.96,0.91,3.74,6,1258.01,0.51,1.13,134.3
15.01.2009 11:40:00,994.65,1.73,275.31,-0.37,85.9,6.92,5.95,0.98,3.73,5.98,1257.66,0.79,1.5,136.5
15.01.2009 11:50:00,994.65,1.86,275.44,-0.26,85.8,6.99,5.99,0.99,3.76,6.03,1257.05,0.57,1,140.7
15.01.2009 12:00:00,994.72,1.99,275.57,-0.35,84.4,7.05,5.95,1.1,3.73,5.98,1256.54,0.47,1,135.7
15.01.2009 12:10:00,994.85,2.02,275.59,-0.32,84.4,7.07,5.97,1.1,3.74,6,1256.55,0.31,0.75,113.7
15.01.2009 12:20:00,994.83,2.08,275.65,-0.33,84,7.1,5.96,1.14,3.74,5.99,1256.27,0.49,1.25,131.4
15.01.2009 12:30:00,994.74,2.07,275.64,-0.31,84.2,7.09,5.97,1.12,3.74,6,1256.21,0.68,1.25,138.7
15.01.2009 12:40:00,994.66,2.29,275.87,-0.21,83.5,7.21,6.02,1.19,3.77,6.05,1255.06,0.76,1.25,134.3
15.01.2009 12:50:00,994.64,2.25,275.84,-0.31,83.1,7.19,5.97,1.21,3.74,6.01,1255.23,1.13,1.75,130.7
15.01.2009 13:00:00,994.53,2.04,275.63,-0.45,83.5,7.08,5.91,1.17,3.7,5.94,1256.1,1.22,1.88,147.7
15.01.2009 13:10:00,994.52,2.19,275.79,-0.25,83.8,7.16,6,1.16,3.76,6.03,1255.34,1.02,1.5,142.6
15.01.2009 13:20:00,994.51,2.28,275.88,-0.26,83.2,7.2,5.99,1.21,3.76,6.03,1254.92,0.86,1.63,167.6
15.01.2009 13:30:00,994.4,2.24,275.84,-0.4,82.6,7.18,5.93,1.25,3.72,5.96,1255.02,1.34,2,139.6
15.01.2009 13:40:00,994.4,2.24,275.85,-0.38,82.7,7.18,5.94,1.24,3.72,5.97,1254.99,1.18,2.13,135.9
15.01.2009 13:50:00,994.3,2.24,275.85,-0.36,82.8,7.18,5.95,1.24,3.73,5.98,1254.85,1.19,1.88,140.5
15.01.2009 14:00:00,994.26,2.39,276.01,-0.27,82.5,7.26,5.99,1.27,3.75,6.02,1254.11,0.74,1.63,146.2
15.01.2009 14:10:00,994.16,2.32,275.94,-0.48,81.7,7.22,5.9,1.32,3.7,5.93,1254.38,1.42,2,144.2
15.01.2009 14:20:00,994.25,2.39,276,-0.27,82.5,7.26,5.99,1.27,3.75,6.02,1254.12,0.91,1.63,133.4
15.01.2009 14:30:00,994.32,2.63,276.24,-0.21,81.5,7.38,6.02,1.37,3.77,6.05,1253.11,0.68,1.38,140.6
15.01.2009 14:40:00,994.4,3.15,276.76,0.02,79.8,7.66,6.12,1.55,3.83,6.15,1250.77,0.63,1.63,93.8
15.01.2009 14:50:00,994.32,4.03,277.64,0.04,75.1,8.15,6.12,2.03,3.84,6.16,1246.7,0.58,1.25,7.79
15.01.2009 15:00:00,994.33,4.52,278.13,0.12,73,8.44,6.16,2.28,3.86,6.2,1244.52,0.7,1,20.98
15.01.2009 15:10:00,994.46,4.13,277.73,-0.11,73.8,8.21,6.06,2.15,3.8,6.09,1246.49,1.38,2,15.4
15.01.2009 15:20:00,994.52,3.18,276.77,-0.43,77.1,7.68,5.92,1.76,3.71,5.95,1250.92,1.5,2,29.6
15.01.2009 15:30:00,994.58,2.8,276.39,-0.41,79.3,7.48,5.93,1.55,3.72,5.96,1252.68,0.98,1.5,48.74
15.01.2009 15:40:00,994.65,2.91,276.49,-0.27,79.5,7.53,5.99,1.54,3.75,6.02,1252.26,0.53,1,52.72
15.01.2009 15:50:00,994.66,2.95,276.54,-0.33,78.9,7.56,5.96,1.59,3.74,5.99,1252.07,0.88,1.5,29.15
15.01.2009 16:00:00,994.7,2.58,276.16,-0.52,79.9,7.36,5.88,1.48,3.68,5.91,1253.86,1.51,2,22.33
15.01.2009 16:10:00,994.65,2.13,275.71,-0.66,81.7,7.12,5.82,1.3,3.65,5.85,1255.88,1.17,1.75,33.74
15.01.2009 16:20:00,994.7,1.74,275.32,-0.78,83.3,6.93,5.77,1.16,3.62,5.8,1257.76,0.16,0.5,58.59
15.01.2009 16:30:00,994.79,1.44,275.01,-0.89,84.4,6.78,5.72,1.06,3.59,5.75,1259.25,0.71,1.5,31.94
15.01.2009 16:40:00,995,1.14,274.69,-0.93,86,6.63,5.7,0.93,3.57,5.73,1260.93,1.29,1.63,6.06
15.01.2009 16:50:00,995.14,0.87,274.42,-1.13,86.4,6.51,5.62,0.89,3.52,5.65,1262.35,0.32,1,133.1
15.01.2009 17:00:00,995.31,0.44,273.97,-1.38,87.5,6.31,5.52,0.79,3.46,5.55,1264.61,0.76,1,7.92
15.01.2009 17:10:00,995.56,0.32,273.83,-1.25,89.1,6.25,5.57,0.68,3.49,5.6,1265.45,0.31,0.63,3.44
15.01.2009 17:20:00,995.61,0.24,273.75,-1.24,89.7,6.22,5.58,0.64,3.49,5.6,1265.89,0.27,0.63,79
15.01.2009 17:30:00,995.47,-0.1,273.41,-1.61,89.5,6.06,5.43,0.64,3.4,5.45,1267.37,0.36,1.75,193.3
15.01.2009 17:40:00,995.3,-0.37,273.15,-1.69,90.8,5.94,5.4,0.55,3.38,5.42,1268.44,1.14,2.13,242.3
15.01.2009 17:50:00,995.53,-0.39,273.12,-1.57,91.7,5.93,5.44,0.49,3.41,5.47,1268.8,0.68,1.13,6.99
15.01.2009 18:00:00,995.6,-0.48,273.02,-1.63,91.9,5.9,5.42,0.48,3.39,5.44,1269.31,0.29,0.75,36.66
15.01.2009 18:10:00,995.68,-0.8,272.7,-1.96,91.8,5.76,5.29,0.47,3.31,5.31,1270.97,0.24,0.88,154.3
15.01.2009 18:20:00,995.79,-1.05,272.44,-2.11,92.4,5.66,5.23,0.43,3.27,5.25,1272.28,0.15,0.5,1.87
15.01.2009 18:30:00,995.93,-1.19,272.29,-2.17,93,5.6,5.21,0.39,3.26,5.23,1273.12,0.98,1.38,11.01
15.01.2009 18:40:00,996.12,-1.28,272.18,-2.17,93.6,5.56,5.2,0.36,3.26,5.22,1273.81,0.42,1.38,251.1
15.01.2009 18:50:00,996.21,-1.52,271.93,-2.37,93.9,5.46,5.13,0.33,3.21,5.15,1275.09,0.34,0.88,214.8
15.01.2009 19:00:00,996.34,-1.63,271.81,-2.42,94.3,5.42,5.11,0.31,3.2,5.13,1275.79,0.35,0.88,69.36
15.01.2009 19:10:00,996.36,-1.84,271.6,-2.6,94.5,5.33,5.04,0.29,3.15,5.06,1276.84,0.25,0.63,67.36
15.01.2009 19:20:00,996.37,-1.94,271.5,-2.66,94.8,5.3,5.02,0.28,3.14,5.04,1277.32,0.11,0.63,124.3
15.01.2009 19:30:00,996.37,-2.11,271.34,-2.8,95,5.23,4.97,0.26,3.11,4.99,1278.13,0.47,0.88,217.8
15.01.2009 19:40:00,996.37,-2.22,271.22,-2.89,95.1,5.19,4.93,0.25,3.09,4.95,1278.67,0.84,2.25,223.4
15.01.2009 19:50:00,996.48,-2.67,270.77,-3.35,95,5.02,4.77,0.25,2.98,4.78,1281.02,1.11,2,206
15.01.2009 20:00:00,996.58,-2.89,270.54,-3.5,95.5,4.93,4.71,0.22,2.95,4.73,1282.22,0.67,1.5,188.6
15.01.2009 20:10:00,996.62,-2.91,270.52,-3.48,95.8,4.93,4.72,0.21,2.95,4.74,1282.35,0.3,0.63,199.4
15.01.2009 20:20:00,996.62,-2.95,270.47,-3.51,95.9,4.91,4.71,0.2,2.94,4.73,1282.57,0.37,0.88,227.6
15.01.2009 20:30:00,996.72,-2.97,270.44,-3.49,96.2,4.9,4.72,0.19,2.95,4.73,1282.8,0.69,1.13,215.1
15.01.2009 20:40:00,996.68,-3.08,270.34,-3.59,96.2,4.87,4.68,0.18,2.93,4.7,1283.27,0.39,0.75,212.1
15.01.2009 20:50:00,996.72,-3.14,270.28,-3.62,96.4,4.84,4.67,0.17,2.92,4.68,1283.6,0.21,0.5,203.5
